Drug_ID	Target_ID	Y
drg_51080322	3AQA	4.447158031
drg_51081348	6G5J	3.591064607
drg_51081623	4JZR	1.204119983
drg_51082055	4MBL	0.4623979979
drg_51082062	4MBI	2.267171728
drg_51082965	4BQP	0.4771212547
drg_51083062	4B85	4.944482672
drg_51083067	4B84	4.342422681
drg_51083068	4B83	3.84509804
drg_51083069	4B82	4.612783857
drg_51083073	6TD2	4.079181246
drg_51083074	4B81	4.079181246
drg_51083075	4B80	4.602059991
drg_51083076	4B7Z	4.69019608
drg_51083285	4MF1	1.959041392
drg_51083286	4MF1	1.949390007
drg_51083358	4NUE	4.365487985
drg_51083359	4NUD	3.69019608
drg_51083360	4NUC	4.204119983
drg_51085071	4L7U	3.397940009
drg_51085073	4L7R	3.491361694
drg_51085075	4L7O	2.653212514
drg_51085076	4L7N	3.176091259
drg_51085077	4L7L	3.810232518
drg_51085078	4L70	2.146128036
drg_51085979	4MQ2	1.986771734
drg_51086414	4CC6	2.361727836
drg_51086651	4LH6	4.681241237
drg_51087374	4MSL	3.602059991
drg_51089090	4HMN	1.255272505
drg_51089371	7OQQ	2.653212514
drg_51089547	4L2Y	1.322219295
drg_51090035	4C4F	4.602059991
drg_51090287	2XZG	4.255272505
drg_51090644	4X6Y	1.255272505
drg_51091099	4C61	3.59439255
drg_51091546	4MRO	1.939519253
drg_51091578	4MSU	3.152288344
drg_51091626	4MOT	1.698970004
drg_51092284	4N9E	3
drg_51092285	4N9D	1.380211242
drg_51092363	4N9B	4.959041392
drg_51092523	4N8E	4.033423755
drg_51094659	6AFH	2.653212514
drg_51094662	4KWF	3.886490725
drg_51094664	4KWG	2.556302501
drg_51094779	4COD	1.531478917
drg_51095805	4OQ6	3.51851394
drg_51095832	4WMW	5.204119983
drg_51095833	4WMX	3.698970004
drg_51095925	5CGJ	2.146128036
drg_51095928	4N1B	3.041392685
drg_51096251	3ADT	4.477121255
drg_51096720	6FUJ	5.079181246
drg_51096800	3UW5	4.397940009
drg_51097016	6FUT	4.73239376
drg_51098824	6CKX	1.380211242
drg_51099159	2VTO	2.146128036
drg_51099162	2VTT	1.643452676
drg_51099284	6EJ4	2.517195898
drg_51099286	6EIQ	2.903089987
drg_51099291	6EIF	2.334453751
drg_51099293	6EIJ	3.544068044
drg_51099296	6EIL	3.77815125
drg_51099297	6EIP	3.62324929
drg_51099318	5NI7	1.477121255
drg_51099553	6DVM	0.4771212547
drg_51099554	6DVL	1.041392685
drg_51099556	6DVN	1.146128036
drg_51100901	5OU0	3.895422546
drg_51100904	5OUK	4
drg_51101026	5Z8G	4.508260306
drg_51101183	5YQX	3.389166084
drg_51101219	5YQX	2.602059991
drg_51101866	5ZJW	4.698970004
drg_51102465	5YQL	4.413299764
drg_51104676	6GY1	2.699837726
drg_51104722	4GHI	2.69019608
drg_51104988	6HU3	3.342422681
drg_51104989	6HTI	1.72427587
drg_51105251	3O0I	4.070776463
drg_51105264	6LTK	1.531478917
drg_51107692	4UMX	2.413299764
drg_51108019	4DPH	2.359835482
drg_51108870	5EK9	2.785329835
drg_51109190	3F88	0.361727836
drg_51109194	5F94	0.531478917
drg_51109485	6FQS	3.397940009
drg_51110119	6EUZ	4.816903839
drg_51110122	5F1R	3.653212514
drg_51110271	6AYW	1.568201724
drg_51110536	5WI1	4
drg_51110539	5WI0	5.556302501
drg_51110608	6ATB	0.4913616938
drg_51110610	6AZJ	0
drg_51111206	3GZN	3
drg_51111354	2BT0	4.447158031
drg_51111381	7JXM	0.4771212547
drg_51111561	6ALC	1.491361694
drg_51113086	7AQG	3.551449998
drg_51113614	6ES0	3.354108439
drg_51113957	5YQH	4.477121255
drg_51113962	5PH2	4
drg_51114694	5OKT	2.968482949
drg_51114748	6FFG	3.499961866
drg_51114761	6FFF	3.200029267
drg_51114776	6FFE	2.899820502
drg_51114834	4A9H	5.199999125
drg_51114857	6FFD	2.699837726
drg_51115067	5QF9	6.192009593
drg_51115129	5OFM	6.117933835
drg_51115156	7AQ1	1.69019608
drg_51115299	6EKN	4.155336037
drg_51115396	6NFT	5.505149978
drg_51115398	7NPX	4.653212514
drg_51115399	6CED	3.361727836
drg_51115401	6CEF	5.255272505
drg_51115408	6CE8	5.591064607
drg_51115410	5WBN	4.397940009
drg_51115414	6CEA	5.857332496
drg_51115418	6CE6	3.707570176
drg_51116194	6G92	4.880813592
drg_51116211	6G91	3.505149978
drg_51118145	5VOM	2.897627091
drg_51118783	6EL7	0.3802112417
drg_51119044	5UVU	0.6627578317
drg_51119375	5YGY	4.301029996
drg_51119448	5ZH5	3.666517981
drg_51119449	5ZH4	3.860338007
drg_51119455	5ZH2	5
drg_51119456	5ZH3	5
drg_51119616	6HD6	2.740362689
drg_51119807	5ZZ2	0.1461280357
drg_51120685	5WQG	4.698970004
drg_51120921	6DUM	1.903089987
drg_51121140	5ZUN	-0.193820026
drg_51121454	5NLK	1.278753601
drg_51121458	5MPK	1.176091259
drg_51121461	5MPN	1.770852012
drg_51121707	5VDI	4.477121255
drg_51122151	5WJJ	1.255272505
drg_51122308	6B31	1.672097858
drg_51122527	5NZP	2.621176282
drg_51122540	6AFD	4.118595365
drg_51123580	5Y2U	3.361727836
drg_51124247	6BSK	1.73239376
drg_51124322	4GRB	2
drg_51124394	5O2D	2.954242509
drg_51126022	5HT4	2.7084209
drg_51126211	6CJG	1.447158031
drg_51126290	5ORK	5.176091259
drg_51126294	5ORH	5.318063335
drg_51126295	5OQU	5.692846919
drg_51126296	6GIH	4.643452676
drg_51126298	5S8X	6.698970004
drg_51126313	5ORJ	5.204119983
drg_51126315	5CSH	5.698970004
drg_51126319	5CS6	6.477121255
drg_51126345	5MOD	6.477121255
drg_51126351	5RT6	6.698970004
drg_51126359	5YGX	1.643452676
drg_51126405	6WKN	3.84509804
drg_51127841	5SMA	5
drg_51127887	4NXO	1.748188027
drg_51128578	2X7H	3.436162647
drg_51128625	7FO3	3.621176282
drg_51128879	6HPY	2.799340549
drg_51129144	5T5T	2.62324929
drg_51129356	6CL0	4.838849091
drg_51129369	1HBT	5.301029996
drg_51129374	7RIH	5.579783597
drg_51129375	1YL8	4.662757832
drg_51129384	6E00	6.477121255
drg_51129387	1NG8	7.698970004
drg_51129388	6OVV	5
drg_51129394	1NG8	5.342422681
drg_51129395	1HBT	5.414973348
drg_51129397	1H74	5.146128036
drg_51130133	5KKS	3.919078092
drg_51130269	5KKT	4.292256071
drg_51130419	6GIN	1.505149978
drg_51130421	6GI6	2.28780173
drg_51130433	6GIP	1.62324929
drg_51130954	6DI3	1.397940009
drg_51131253	1OJC	0.4913616938
drg_51131428	6CZV	1.903089987
drg_51131899	6GNH	5
drg_51132822	5I3Q	1.204119983
drg_51133873	5XST	1.431363764
drg_51133878	5XSR	1.230448921
drg_51133897	5XSU	2.158362492
drg_51134092	5VIO	0.3802112417
drg_51134577	5N9R	2.477121255
drg_51134677	5Z1T	2.799340549
drg_51134678	5Z1S	2.838849091
drg_51134681	5Z1R	3.298853076
drg_51135301	6FNX	4.099991234
drg_51137188	6DI0	3.77815125
drg_51137267	5ZA1	1.146128036
drg_51137442	5A0A	1.176091259
drg_51138420	6DB3	-0.15490196
drg_51138481	6DB3	1.963787827
drg_51138955	5VD2	0.6989700043
drg_51139021	6F3D	0.6020599913
drg_51139046	6F3I	1.322219295
drg_51139076	6F3G	1.838849091
drg_51139114	3LQ5	2.954242509
drg_51139115	4YU2	4
drg_51139160	3PWD	4.176091259
drg_51139204	6CN5	4.477121255
drg_51140105	1S6Q	0
drg_51140950	6HM7	3.599992178
drg_51141014	6HM6	3.499961866
drg_51141124	5ZJ9	1.556302501
drg_51141138	5SL6	5
drg_51141144	5ZJA	2.857332496
drg_51141146	4RMN	3.892094603
drg_51141487	6FSD	3.995635195
drg_51141499	6FSE	2.982271233
drg_51141595	6C7F	-0.2000002371
drg_51141596	6C7E	0.3979400087
drg_51142052	6DQA	2.69019608
drg_51142055	6DQ5	4.591064607
drg_51142519	5QIM	0.7781512504
drg_51142540	5QIN	1.602059991
drg_51142575	6S03	2.167317335
drg_51142707	5D41	1.380211242
drg_51142796	5IEV	0.84509804
drg_51142834	5ETY	1.491361694
drg_51142837	5AKU	0.6989700043
drg_51143058	5Y0F	3.227886705
drg_51143080	5Y0G	3.217483944
drg_51143336	5OWA	5.301029996
drg_51143372	5MWH	3.278753601
drg_51143375	5OV8	4.041392685
drg_51143377	5O4T	5.602059991
drg_51143388	5O4S	3.531478917
drg_51143410	5MWG	3.230448921
drg_51143569	7OSP	3.342422681
drg_51144523	5O97	4.342422681
drg_51148110	3DLE	1.436162647
drg_51149662	6ME7	-1.207608311
drg_51151317	5R4H	2.469822016
drg_51157634	5XLZ	2.568201724
drg_51157650	3RAD	3.436162647
drg_51158913	5GMN	0.9190780924
drg_51160004	6UO3	1.204119983
drg_51160014	6UO3	1.477121255
drg_51162528	2Y54	3.193958978
drg_51165711	4BDZ	2.204119983
drg_51165888	2RF2	4
drg_51166981	5EQI	4.170261715
drg_51167398	1IVD	11.8751
drg_51167410	7CP1	4.575187845
drg_51167439	2BAN	0
drg_51168225	6C8P	5
drg_51169306	3FDN	1.51851394
drg_51169767	3EKO	4.301029996
drg_51169777	3EKR	3.602059991
drg_51169780	3K97	3
drg_51169782	3EKR	3.968482949
drg_51170750	4WNT	5.753583059
drg_51170849	3MNR	2.69019608
drg_51170855	5T21	0.84509804
drg_51170891	3OPD	5.394451681
drg_51171129	4BE1	4.556302501
drg_51171148	4BE0	4.397940009
drg_51171198	4BDY	2.230448921
drg_51172184	3K98	2.477121255
drg_51172190	3K97	3
drg_51172191	3K98	2.477121255
drg_51173265	3I0R	3.113943352
drg_51173845	4BQT	1.838849091
drg_51174010	3M8Q	1.698970004
drg_51175033	3NBP	3
drg_51175490	7Q2A	4.238046103
drg_51176130	3OYD	1.447158031
drg_51176331	4HKY	2.696356389
drg_51177000	2WOM	2.33243846
drg_51177654	3RLP	4
drg_51177656	3RLR	2.84509804
drg_51177659	3RLQ	3
drg_51177846	3QLH	2.77815125
drg_51179004	3TV4	2.491361694
drg_51179529	4E4X	0.84509804
drg_51179557	3UHM	0.5563025008
drg_51179596	5UPG	0.04139268516
drg_51180474	3GKZ	5.394451681
drg_51180843	5QHM	5.342422681
drg_51181270	3LPT	4.066325925
drg_51181561	4AWQ	3.447158031
drg_51183454	2XEZ	8.82
drg_51184209	4C4X	2.431363764
drg_51184420	4S3F	2.653212514
drg_51184423	4MV5	6.568201724
drg_51184431	4MUX	4.579783597
drg_51184432	4MV0	6.079181246
drg_51184436	4MUY	5.173186268
drg_51184591	2R1P	7.397940009
drg_51186761	5URC	5.259999795
drg_51186808	1T93	4.640004147
drg_51187595	1JJE	0.5682017241
drg_51187605	1JJT	0.9542425094
drg_51188292	5MRO	2.146128036
drg_51188296	5MRP	1.544068044
drg_51189567	3HAB	1.62324929
drg_51189572	2RIP	1.812913357
drg_51189573	3C43	1.278753601
drg_51189578	3KWJ	-0.3010299957
drg_51189580	3GL0	0.84509804
drg_51189592	2QKY	1.342422681
drg_51191697	4KFB	5.544068044
drg_51191698	4IG0	5.176091259
drg_51191699	4ICL	5.301029996
drg_51191975	6M3Z	1.698970004
drg_51192742	6SHI	1.278753601
drg_51193120	4B78	4.301029996
drg_51193128	4B77	3.897627091
drg_51193139	4B72	2.799340549
drg_51194261	4JIB	2.5774918
drg_51194437	3W5E	1.041392685
drg_51195082	3ZLY	5.477121255
drg_51195084	3ZM4	3.041392685
drg_51195086	3ZLX	5.195899652
drg_51195087	3ZLW	4.257678575
drg_51195169	4HYU	1.380211242
drg_51195974	4IN4	5.071882007
drg_51196053	4KIQ	3.850278553
drg_51196089	4KIP	1.255272505
drg_51196174	6GX3	4.065579715
drg_51196243	3AS2	4.698970004
drg_51197854	4I9Z	1.255272505
drg_51198326	3WXC	3.431363764
drg_51198333	5FPS	5.477121255
drg_51198343	6DJI	5.477121255
drg_51199592	5PBF	5.26245109
drg_51200626	3WD9	0.9190780924
drg_51201476	4MVH	0.6532125138
drg_51203438	5I75	3.672097858
drg_51205025	4CFN	5
drg_51205026	4CFM	4.971275849
drg_51205034	1W8C	4.965201701
drg_51205062	5R69	5.677606953
drg_51205064	4NRA	4.568201724
drg_51205075	4NRB	4.579783597
drg_51205076	4NRC	5.382017043
drg_51205162	4BTX	2.462397998
drg_51206859	4TLR	2.204119983
drg_51207816	4OG5	2.290034611
drg_51207817	4OG7	2.056904851
drg_51207835	4OG5	2.480006943
drg_51208488	4L59	4.161368002
drg_51208689	5QEC	5.397940009
drg_51208694	7W6D	6
drg_51209129	4GPJ	3.10002573
drg_51209447	5ITA	0.7781512504
drg_51209460	4PP7	1.041392685
drg_51209601	5U13	4.643452676
drg_51209604	4M5I	4.806179974
drg_51209605	4M5L	5.385606274
drg_51210974	4U3B	3.86923172
drg_51210975	4U3D	3.643452676
drg_51211940	4UNS	2.301029996
drg_51211951	4UNP	5.770852012
drg_51211953	4UNR	0.3010299957
drg_51211969	4UNN	2.62324929
drg_51213808	5C5P	1.77815125
drg_51213810	5C5R	3
drg_51213816	5C5Q	1.77815125
drg_51213968	5CAQ	2.397940009
drg_51214036	5D7C	2.146128036
drg_51214048	5D6Q	3.763427994
drg_51214059	5D6P	3.397940009
drg_51216165	6WRS	3.939519253
drg_51216255	5ECE	2.346352974
drg_51216656	4PFD	3.980457892
drg_51217399	4PX2	2.939519253
drg_51217413	4PX2	3.079181246
drg_51217598	6MCK	2.69019608
drg_51218012	5DH5	4.698970004
drg_51218027	5C2A	4.230448921
drg_51219400	5EUE	2.685741739
drg_51219403	5EUD	3.568201724
drg_51219406	5EUE	3
drg_51220919	5DLW	4.012837225
drg_51220976	5T2Y	3.342422681
drg_51221350	6JSE	0.2304489214
drg_51221353	6JSF	0.3010299957
drg_51221429	6NRI	0.278753601
drg_51221510	6NRJ	1.556302501
drg_51222361	5L4Q	3.068185862
drg_51222563	6HGV	3.447158031
drg_51222564	6HGX	1.886490725
drg_51222716	5XXD	5.875061263
drg_51222739	5XXG	2.477121255
drg_51222832	6K1S	1.342422681
drg_51223366	6BU6	2.414973348
drg_51223399	7K4B	2.505149978
drg_51223750	6PL1	2.419955748
drg_51224473	6P39	1.799340549
drg_51224524	6PDJ	1.113943352
drg_51224620	4UWL	0.3010299957
drg_51224627	4UWH	0.4771212547
drg_51224628	4UWG	0.84509804
drg_51224631	6QAV	0.04139268516
drg_51224651	4UWF	2.870988814
drg_51224685	5OSC	5.049218023
drg_51224704	5EWM	1.079181246
drg_51224764	5T1A	2.230448921
drg_51224891	6D1Y	4.698970004
drg_51225458	2WEV	1
drg_51225879	6DF4	4.301029996
drg_51225888	6DF7	4.301029996
drg_51226596	5RS7	2.799340549
drg_51228297	6NJ7	1.113943352
drg_51228419	6IUO	1.204119983
drg_51228422	6IUP	3
drg_51228431	6ITJ	1.041392685
drg_51228538	6S56	3.700011062
drg_51228565	6S55	4.500003068
drg_51228618	6S57	4
drg_51229404	5CLO	3.544068044
drg_51230190	6PSB	4.380211242
drg_51230191	6PS9	4.897627091
drg_51230195	6PRT	6.326335861
drg_51232284	6SZJ	3.176091259
drg_51232298	6UL8	1.477121255
drg_51232299	6SZE	4.903089987
drg_51233056	7EMJ	5.084933575
drg_51233394	1QHR	2.113943352
drg_51233528	6QXU	4
drg_51234876	6JT3	0.8512583487
drg_51235422	6RFI	3.230448921
drg_51235771	6SFO	0.6989700043
drg_51236255	6Q6O	2.655138435
drg_51236275	6Q6M	2.10720997
drg_51236733	6PZO	1.230448921
drg_51236736	6PZR	1.857332496
drg_51236738	6PZS	2.173186268
drg_51237560	6QCB	0.7634279936
drg_51237662	6BKY	2.431363764
drg_51237665	6BL1	3.247973266
drg_51238080	2ZMB	0.6989700043
drg_51238834	6E9L	2.301029996
drg_51238871	6E99	2.278753601
drg_51239965	5QII	4.477121255
drg_51240992	6I4B	3.447158031
drg_51240999	6I55	4.079181246
drg_51241047	6AFR	1.84509804
drg_51241508	6HKN	1.707570176
drg_51241562	6HKM	2.431363764
drg_51242022	7Z2H	1.278753601
drg_51242060	6MO8	3.151063253
drg_51242062	6MO7	3.32056168
drg_51242119	6MO9	3.188084374
drg_51242494	6IC0	3.544068044
drg_51242528	6IBY	3.918030337
drg_51242535	6IBX	3.922725458
drg_51243456	3MN5	3.92788341
drg_51243539	6TW1	0.6989700043
drg_51243598	5W4W	1.113943352
drg_51243766	2YIX	1.763427994
drg_51243776	3FKL	-0.04575749056
drg_51244122	7LJD	3.579783597
drg_51244127	6E6V	1.204119983
drg_51244141	6E3O	0.3010299957
drg_51244143	6E3N	0.3010299957
drg_51244145	6E3M	0.361727836
drg_51245433	6PAF	1.799340549
drg_51245495	6P7Z	3.699837726
drg_51245529	5QTZ	0
drg_51245729	6AA5	1.716003344
drg_51247602	5NPP	1.602059991
drg_51249206	6PZ4	0.07918124605
drg_51249243	4WTU	0.4771212547
drg_51249742	6UWY	1.397940009
drg_51250158	6HGW	3.556302501
drg_51250226	6O95	2.602059991
drg_51250233	6O8U	0.5563025008
drg_51250256	5IKW	4
drg_51250464	6JVR	-0.09691001301
drg_51250482	6US2	-1.366531544
drg_51250493	6US3	1.908485019
drg_51250931	5ZQR	1.079181246
drg_51251111	6TOG	5.315970345
drg_51251112	6TOH	3.531478917
drg_51251122	6TOK	2.414973348
drg_51251124	6TOL	2.176091259
drg_51251133	6TOF	4.934498451
drg_51251135	6TOO	3.73239376
drg_51251139	6TOI	3.230448921
drg_51251148	7ZWV	4.84509804
drg_51251150	7ZWY	5.079181246
drg_51251151	6TOO	3.662757832
drg_51251153	6TOJ	2.934498451
drg_51251178	6I83	3.591064607
drg_51251179	6I82	2.041392685
drg_51251244	6VBN	2.77815125
drg_51251709	5DW2	1.301029996
drg_51251830	6P7I	1.397940009
drg_51251836	6P7I	3.477121255
drg_51251860	5CYI	2.204119983
drg_51251861	3QQK	4.176091259
drg_51252671	4JVI	3.698970004
drg_51253330	6J5L	1.431363764
drg_51254542	6J3P	0.84509804
drg_51254550	5TPX	1.556302501
drg_51254552	7CD9	1.146128036
drg_51254554	7CAJ	1.612783857
drg_51254633	6OCQ	1.897627091
drg_51255706	6H4T	1.204119983
drg_51255708	6H4S	2.879669206
drg_51255709	6H51	2.394451681
drg_51255722	6H50	2.212187604
drg_51255770	6H4R	1.301029996
drg_51255772	6H4X	1.380211242
drg_51255782	6H52	2.787460475
drg_51255786	6H4W	2.029383778
drg_51256751	8DL4	3.009450896
drg_51256913	6IJI	4.301029996
drg_51256958	6IJH	1.832508913
drg_51258452	6JJB	3.394276527
drg_51258497	6JJ3	3.325720858
drg_51259840	6KYA	1.477121255
drg_51260501	8BSL	2.540329475
drg_51260633	6I1S	1.698970004
drg_51260924	6I6P	2.763427994
drg_51263479	6R8O	0.6020599913
drg_51263491	6R8L	3.230448921
drg_51263497	6R8W	2.866287339
drg_51264160	5O7I	3.698970004
drg_51265113	6J0G	4.361727836
drg_51265129	2ICK	5.431363764
drg_51265147	7LNU	5.710117365
drg_51265154	4N7U	3.895974732
drg_51265232	3RLJ	1.556302501
drg_51266287	7M16	3.653212514
drg_51267154	6MT0	-1.301029996
drg_51267450	6E3G	1.643452676
drg_51268394	4P8M	1.944482672
drg_51268395	4P8C	2.079181246
drg_51268396	4P8L	1.857332496
drg_51268397	4P8P	1.698970004
drg_51268403	5W0C	2
drg_51268404	5OEQ	4
drg_51268408	4P8N	1.903089987
drg_51268411	4P8Y	1.612783857
drg_51268412	4P8T	1.826074803
drg_51269255	6AHS	3.176091259
drg_51270164	1XVK	5.505149978
drg_51270170	5RVH	6.380211242
drg_51270322	6MSC	1.322219295
drg_51270408	6OIN	2.69019608
drg_51270597	6FM4	4.301029996
drg_51271088	6RJ3	2.602059991
drg_51271090	6RJ3	2.954242509
drg_51271127	6RJ2	2
drg_51271130	6RJ2	1.84509804
drg_51271149	6RJ5	2.477121255
drg_51271557	6GBX	1.230448921
drg_51271687	6JOE	2.255272505
drg_51271710	5ZHK	2.69019608
drg_51271718	5ZHM	2.86332286
drg_51272092	7D4Q	0.9684829486
drg_51272232	6QPL	1.886490725
drg_51272497	4CCB	1.77815125
drg_51272524	4CCU	1.431363764
drg_51272561	6O6F	1.602059991
drg_51272648	7MX3	0.9344984512
drg_51274588	6AGK	3.698970004
drg_51274732	6U30	3.77815125
drg_51274743	5QEV	4.792391689
drg_51274759	6JLR	2.903089987
drg_51274823	5ORR	4.698970004
drg_51274988	5XUJ	4
drg_51274989	5V0W	0
drg_51274992	5O4V	4.301029996
drg_51275231	6KW7	2.579783597
drg_51275232	6KPS	2.008600172
drg_51275237	6KOF	1.204119983
drg_51275809	6DL2	2
drg_51275956	5Y2Q	2.025305865
drg_51276463	5V3Y	2.698100546
drg_51276964	6Q6Y	3
drg_51276985	6Q73	3.499961866
drg_51276990	7POT	2.599883072
drg_51277467	6A3N	0.9395192526
drg_51278253	5FNR	4.672097858
drg_51278275	6QME	4.643452676
drg_51278755	6F8J	1.934498451
drg_51278760	6F96	1.278753601
drg_51278762	6F86	1.568201724
drg_51278906	6KDX	2.46834733
drg_51278916	6KE0	1.447158031
drg_51278919	6KDZ	0.4623979979
drg_51278927	6KE0	1.838849091
drg_51279087	6KXX	3.651278014
drg_51279392	6PYS	0
drg_51279406	6PYU	1
drg_51279656	5ZQO	1.278753601
drg_51279696	5ZQP	1.255272505
drg_51279702	6A84	0.7242758696
drg_51279903	6GD0	4.397940009
drg_51279907	6GCK	4.397940009
drg_51279928	6GDO	4.178976947
drg_51280012	6GDP	4
drg_51282432	6DTW	0.7403626895
drg_51282858	6UY4	2.51851394
drg_51282979	6E5A	2.079181246
drg_51284336	7MX7	0
drg_51285157	2BUZ	5.161368002
drg_51286207	6TS4	3.447158031
drg_51286209	6QMR	3.886490725
drg_51286318	6C9R	2.294466226
drg_51286584	6EQ2	5.301029996
drg_51286585	6EQ6	4.361727836
drg_51286586	6EQ4	2.903089987
drg_51286601	3BUH	4.662757832
drg_51286602	6EQ3	2.602059991
drg_51287194	6QEG	1.755874856
drg_51287212	6QED	1.86923172
drg_51287214	6QEG	1.698970004
drg_51287218	6QEF	1.77815125
drg_51287363	6E0R	2.86332286
drg_51287589	6IWI	4
drg_51288128	6IND	2.812913357
drg_51288133	6INK	2.707570176
drg_51288134	6IMB	4.767155866
drg_51288135	6IM6	4.315970345
drg_51288136	6IMR	3.633468456
drg_51288147	6IMI	4.416640507
drg_51288149	6IMT	2.397940009
drg_51288150	6INK	2.431363764
drg_51288151	6IMO	2.812913357
drg_51288383	6IZQ	3.503790683
drg_51288848	5G0H	3.397940009
drg_51290249	5EW8	0.07918124605
drg_51290891	6I14	3.113943352
drg_51290892	6I18	3.770852012
drg_51290908	6I13	4.056904851
drg_51290909	6I11	4.831869774
drg_51290934	6I12	3.662757832
drg_51291016	4Z7H	2.338456494
drg_51291353	6NNA	1.73239376
drg_51291614	6N69	4.698970004
drg_51291673	6N4E	2
drg_51291765	6ILZ	2.531478917
drg_51292320	5JQ8	1.612783857
drg_51292328	5JQ5	2.966141733
drg_51292836	6T3B	1.602059991
drg_51292985	4Y15	4.602059991
drg_51293121	2P7A	6.447158031
drg_51293381	6PNN	1.903089987
drg_51293382	6PNM	2.204119983
drg_51293406	6PNO	1.84509804
drg_51293608	6OWI	3.84509804
drg_51293654	6PDG	1.913813852
drg_51293687	6U77	5.942008053
drg_51293758	6LEH	0.6232492904
drg_51294461	4G3E	1.176091259
drg_51294513	6S6W	4.737192643
drg_51294514	6TE5	5.296006669
drg_51294516	7A6Q	3.72427587
drg_51294535	6SQL	2.491361694
drg_51294537	6SQ5	6
drg_51295077	6GGH	2.255272505
drg_51295130	6UX9	3.230448921
drg_51295906	6T6D	1.740362689
drg_51295914	6SZM	1.113943352
drg_51296067	6ASH	4.903089987
drg_51296136	4P0X	3.685741739
drg_51296768	6OI9	1.806179974
drg_51296785	6HP9	0.748188027
drg_51297723	7T2G	0.8195439355
drg_51297941	6RNU	4.996511672
drg_51298848	6RLY	4.281033367
drg_51298855	6RD0	4.495544338
drg_51298932	6PEB	0.4313637642
drg_51299062	6GVG	1.602059991
drg_51299119	6GVH	0.903089987
drg_51299141	7B0S	4.477121255
drg_51299410	6TE6	2.431363764
drg_51299418	6T1I	3.568201724
drg_51299419	6T1J	4.029383778
drg_51299420	6T1M	3.414973348
drg_51299425	6T1L	4.409933123
drg_51299612	6DBK	2.563481085
drg_51301019	2BU7	3.301029996
drg_51302751	6DHA	4.113943352
drg_51302929	6MDB	1.826074803
drg_51302946	6MDD	4.662757832
drg_51303104	5ZNL	0.2304489214
drg_51303131	6NPE	3.10002573
drg_51303154	6NPV	2
drg_51303155	3PYY	2.599883072
drg_51303224	6NPU	2.499687083
drg_51303553	6YPJ	3.954242509
drg_51304000	6NZH	2.919078092
drg_51304027	6NZF	4.698970004
drg_51304698	7AJY	0.903089987
drg_51305038	6JI4	0.7558748557
drg_51307643	5J5H	2.568201724
drg_51307799	7O2P	4.675778342
drg_51307860	7O2R	0.6989700043
drg_51308714	6O5H	4.1430148
drg_51309856	6GGG	1.301029996
drg_51309871	6GG8	0.8976270913
drg_51309969	6GEV	1.799340549
drg_51311711	3O0J	2.380211242
drg_51311727	3G3N	2.707570176
drg_51311730	3BJC	2.041392685
drg_51312244	5I40	4.631443769
drg_51312646	6IRT	5.049218023
drg_51314102	5HVY	1.230448921
drg_51317265	5KR7	2.374748346
drg_51317945	5J4V	3.146128036
drg_51317951	5J47	3.69019608
drg_51318636	5EHP	4.079181246
drg_51318822	4N6H	-0.1426675036
drg_51318925	5KQF	4.301029996
drg_51318941	5KR8	2.176091259
drg_51320437	5G3N	4.301029996
drg_51320462	5G3M	4.380211242
drg_51320972	5GMZ	4.477121255
drg_51321223	5K4L	1.698970004
drg_51321224	5STX	4.397940009
drg_51321727	5AD2	1.397940009
drg_51321831	5APH	1.77815125
drg_51321955	5AKJ	3.136720567
drg_51321957	5AM5	3.260071388
drg_51321958	5AKE	1.301029996
drg_51321959	5ALX	3.515873844
drg_51321960	5AKG	4.541704023
drg_51321962	5ALM	2.462397998
drg_51321964	5AM4	2.041392685
drg_51321965	5ALY	2.255272505
drg_51321966	5AM0	3.120573931
drg_51321967	5AIC	4.695481676
drg_51321968	5ALE	3.053078443
drg_51321969	5ALO	2.86923172
drg_51321970	5ALT	4.117271296
drg_51321973	5ALD	3.033423755
drg_51321974	5AI0	5.314709693
drg_51321975	5ALW	3.848189117
drg_51321976	5ALL	3.428134794
drg_51322124	5DTM	5.505149978
drg_51322125	5DTQ	5.1430148
drg_51322253	5LMA	3.2999429
drg_51322261	5LMB	2.499687083
drg_51322614	5L0E	0.3979400087
drg_51322618	5L0B	3.029383778
drg_51322698	6GK9	3.602059991
drg_51323302	6I8M	1.698970004
drg_51323309	6I8M	4.491361694
drg_51323311	6I8T	2.209515015
drg_51323426	6RA5	0.8976270913
drg_51323435	6RA7	2.301029996
drg_51323485	6OW7	0.3010299957
drg_51323695	6JIB	3.204119983
drg_51324177	6FW0	-0.3979400087
drg_51324189	6FVZ	-0.1699999842
drg_51324784	6DCY	3.544068044
drg_51324841	6E6X	1.602059991
drg_51325066	5L3A	4.113943352
drg_51325439	5UE4	3.322219295
drg_51327227	5WRY	1.832508913
drg_51327342	5TBO	5
drg_51327737	5OY6	-1.22184875
drg_51328987	6OCO	2.675778342
drg_51329423	6UIP	0.7923916895
drg_51330078	6VTY	5
drg_51330111	6VTN	5
drg_51330503	6V52	0.9637878273
drg_51330515	6VHG	1.491361694
drg_51330691	6VN5	3.748188027
drg_51330706	6VN3	0.07918124605
drg_51332297	6T2K	0.04139268516
drg_51332299	6R8R	1.929418926
drg_51333195	4MG7	1.51851394
drg_51333413	6TPD	3.342422681
drg_51333434	6TPF	0.806179974
