ids	Ligand	Target	Y
4I5I	NC(=O)C1CCCCc2c1[nH]c1ccc(Cl)cc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I5I.pdb	5
4I5I	NC(=O)[C@H]1CCCCc2c1[nH]c1ccc(Cl)cc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I5I.pdb	1.799340549
4N9A	OC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N9A.pdb	5
6NR3	Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6NR3.pdb	1.763427994
5AIV	COCCCNC(=O)c1nc(no1)-c1cccc2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AIV.pdb	2.230448921
5AIS	CN(C)CCCC(=O)Nc1cncc(c1)-c1cccc2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AIS.pdb	2.255272505
5AIX	COc1cccc(c1)-c1ccc(cn1)C(=O)NC1CCN(CC(F)(F)F)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AIX.pdb	1.77815125
3KXO	Fc1cccc(c1)-c1ccc(cn1)C(=O)NC1CCN(CC(F)(F)F)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3KXO.pdb	2.301029996
7ODN	COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7ODN.pdb	4
7KP6	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(NCC3CCCO3)n2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7KP6.pdb	1.73239376
7KP6	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(NC[C@H]3CCCO3)n2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7KP6.pdb	0.77815125
4PJV	Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4PJV.pdb	-0.22184875
2A8H	CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c1ccc(OCC#CCN)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2A8H.pdb	0.903089987
7F43	NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)C1CCCNC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7F43.pdb	0.505149978
3RAS	CC(=O)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3RAS.pdb	2.075546961
2Y1D	ON(CCC(c1ccc(Cl)c(Cl)c1)P(O)(O)=O)C=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2Y1D.pdb	1.770852012
6L5S	Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6L5S.pdb	7.397940009
2F0Y	CC1(N(Cc2cccc(c2)C#N)C(=O)N(CCCn2ccnc2)C1=O)c1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2F0Y.pdb	-1.045757491
5WBE	COc1ccc(cc1)-c1noc(CC(O)=O)c1-c1ccc(OC)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5WBE.pdb	2.643452676
5AES	Cc1ncc(CCP(O)(O)=O)c(CO)c1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AES.pdb	6.113943352
4XUC	Oc1cn(ccc1=O)-c1cccc(c1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4XUC.pdb	1.204119983
4XUD	OB(O)c1cn(cc(O)c1=O)-c1cccc(c1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4XUD.pdb	2.301029996
2ETM	COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ETM.pdb	2.301029996
4WAG	COc1ccc(cc1OC)-c1c(C)nc2c(N)cc(Cl)nn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WAG.pdb	5
5WMT	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5WMT.pdb	3.079181246
5ENK	Cc1noc(C)c1[C@@H]1C[C@](C)(N=C(N)S1)c1cc(c(F)cc1F)-c1cncnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5ENK.pdb	0.903089987
5EA7	OCCCCn1c(Cn2c3cnccc3n(C3CC3)c2=O)nc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EA7.pdb	4.439332694
7NN8	N#Cc1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7NN8.pdb	4.320146286
4DST	Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4DST.pdb	5.190331698
6AWP	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6AWP.pdb	4.595496222
4MMC	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MMC.pdb	5.400000617
7UL4	C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7UL4.pdb	4.700002397
7ERC	OC(=O)c1ccc(cc1)-n1nc(nc1-c1ccccc1O)-c1ccccc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7ERC.pdb	4.700002397
6W1Y	O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6W1Y.pdb	4.300008203
6DGO	Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6DGO.pdb	3.977723605
3S3M	C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3S3M.pdb	4.826074803
3ROA	CCc1nc(N)nc(N)c1C#CC(C)c1cc(OC)cc(c1)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ROA.pdb	1.414973348
6QY9	COc1cc(Nc2ncc3ccn(-c4cccc(CCC#N)c4)c3n2)cc(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6QY9.pdb	1.968482949
4XUZ	OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)Cc1cccs1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4XUZ.pdb	6
4Y46	CC(C)NC(=O)N[C@H]1CC[C@@H](CC1)Nc1ncc2ccc(=O)n(C3CCCC3)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4Y46.pdb	1.079181246
4Y5H	CC(C)NC(=O)N[C@H]1CC[C@@H](CC1)Nc1ncc2ccc(=O)n(C(C)C)c2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4Y5H.pdb	1.819543936
2GIU	CCCC[C@]12Cc3cc(O)ccc3C1=C(Br)C(=O)CC2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GIU.pdb	2.11058971
2GIU	CCCCC12Cc3cc(O)ccc3C1=C(Br)C(=O)CC2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GIU.pdb	0.255272505
2G0G	Fc1ccc(cc1)-n1nc(cc1NS(=O)(=O)c1cccc(F)c1)-c1cccs1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2G0G.pdb	2.709269961
4RVM	N#Cc1cc2c(cn1)[nH]c1ncc(cc21)-c1ccc(CN2CCCCC2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RVM.pdb	2.522444234
4RVL	Oc1ccccc1-c1cnc2[nH]c3cnc(cc3c2c1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RVL.pdb	1.62324929
4RVK	CC(=O)Nc1cccc(c1)-c1cnc2[nH]c3cnc(cc3c2c1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RVK.pdb	1.146128036
4DEG	COc1cnc2c(NCc3nnc4ccc(nn34)-c3cc(C)ns3)ccnc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4DEG.pdb	0.77815125
4YMJ	N#Cc1ccc(cc1)-c1cnc2ccc(NCc3ccccc3)nn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YMJ.pdb	2.477121255
4YPS	Fc1cccc(c1)C1COCCN1c1ccc2ncc(-c3ccc(cc3)C#N)n2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YPS.pdb	1.278753601
4ZSM	NC1=NC2CCCCC2CS1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZSM.pdb	6.602059991
2GU8	CNc1nccc(n1)-c1ccc(s1)C(=O)NC(CN)Cc1ccc(Cl)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GU8.pdb	0.681241237
4YO6	Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YO6.pdb	3.342422681
1LT8	NC(CCSCCCCC(O)=O)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1LT8.pdb	1.939519253
5A5S	COc1cncc(c1)-c1cnc(NC2CCNCC2)c2[nH]c(=O)c(C)cc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A5S.pdb	3.800029359
5A5O	Cc1cc2ccccc2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A5O.pdb	6
5A5P	CN(C)CCNc1cccc2cc(C)c(=O)[nH]c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A5P.pdb	5
6TOT	Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6TOT.pdb	3.785329835
4ZZN	CNC(=O)c1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZZN.pdb	3.875061263
4ZZM	CCS(=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZZM.pdb	4
4ZZO	CCC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZZO.pdb	3.602059991
4ZIM	NC(=O)c1cc(cc2c3cc(ccc3[nH]c12)C(=O)N1CCOCC1)-c1ccc(Cl)c(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZIM.pdb	0.380211242
4YH3	COc1ccc(\C=C(\C(=O)N2CC(=O)Nc3ccccc23)c2ccccc2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YH3.pdb	4.414973348
4YH4	O=C(N1CC(=O)Nc2ccccc12)c1cncc(c1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YH4.pdb	4.301029996
4W5I	CN1CCCc2c1cc([nH]c2=O)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4W5I.pdb	2.276461804
4Y2H	CN(CCN)Cc1cn[nH]c1-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4Y2H.pdb	1.255272505
1ZD3	OC(=O)CCCNC(=O)NC1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1ZD3.pdb	4.556302501
1ZD4	OC(=O)CCCCCNC(=O)NC1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1ZD4.pdb	4.380211242
6HDN	CN1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nccc2cc(C)c(=O)[nH]c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6HDN.pdb	3.599992178
5A5Q	Cc1cc2ccnc(NC3CCNCC3)c2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A5Q.pdb	4.099991234
3MDM	S=C(NC1CCCCC1)N1CCC(CC1)c1cnc[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3MDM.pdb	1.204119983
1CX2	NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Br)cc1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1CX2.pdb	1.698970004
2GJ4	O[C@H]1[C@@H](Cc2ccccc12)NC(=O)c1cc2cc(Cl)sc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2GJ4.pdb	2.503790683
2G9U	OC[C@H]1CN(CCCc2ccccc2)C[C@@H](O)[C@@H]1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2G9U.pdb	3.086359831
4PNW	OC(=O)[C@H](Cc1ccccc1)NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4PNW.pdb	4.431363764
4PNU	OC(=O)[C@@H](Cc1ccccc1)NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4PNU.pdb	4.477121255
4OVH	OC(=O)CNC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OVH.pdb	4.301029996
4PNW	NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4PNW.pdb	5.390935107
4OVG	NC(=O)Cn1c2C[C@@H](CCc2c2cc(Cl)ccc12)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OVG.pdb	5.565847819
4OVF	OC(=O)[C@@H]1CCc2c(C1)[nH]c1ccc(Cl)cc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OVF.pdb	5.127104798
4OVF	OC(=O)C1CCc2c(C1)[nH]c1ccc(Cl)cc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OVF.pdb	5.475671188
2HK5	CCN(CC)CCNc1cc(Nc2cc(O)ccc2C)nc(n1)-n1cnc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2HK5.pdb	2.209515015
4YVE	COc1cccc(CC(=O)Nc2nc(cs2)-c2ccncc2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YVE.pdb	2.875061263
5UZJ	COc1cccc(CC(=O)Nc2nc(cs2)-c2ccnc(N)c2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5UZJ.pdb	4.414973348
5BML	CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(cs2)-c2ccnc(F)c2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5BML.pdb	4.477121255
4ZLZ	Cc1ccncc1-c1cccc2c(N)c(nnc12)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZLZ.pdb	5
4ZLY	NC(=O)c1nnc2ccccc2c1N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZLY.pdb	3.544068044
3LTN	C[C@H](N)[C@@H]1CCN(C1)c1c(F)cc2c(c1C)n(C1CC1)c(=O)n(N)c2=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3LTN.pdb	2.301029996
4YLK	OC(=O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YLK.pdb	3.531478917
4YLL	OC(=O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YLL.pdb	3.079181246
4YLJ	OC(=O)c1nc2ccccc2c2[nH]c3c(I)cccc3c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YLJ.pdb	3.740362689
1ZS0	COc1ccc(cc1)-c1ccc(cc1)S(=O)(=O)N[C@H](C(C)C)P(O)(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1ZS0.pdb	2.908485019
5A81	Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A81.pdb	3.599992178
5A82	Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c2[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A82.pdb	3
4RN0	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)n2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RN0.pdb	0.301029996
4RN1	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)n2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RN1.pdb	1.62324929
4RN2	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)c2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RN2.pdb	1.113943352
3U8J	C1CNCCN(C1)c1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3U8J.pdb	1.278753601
1GPN	CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1GPN.pdb	4.285557309
1VOT	C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1VOT.pdb	1.859738566
3BLU	C=CS(=O)(=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3BLU.pdb	5.866877814
3JWE	Fc1ccc(cc1)C(N1CCN(CC1)C(=O)n1cncn1)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3JWE.pdb	2.450249108
2DUV	Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2DUV.pdb	1.939519253
2X7S	COc1cc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2cc1O)OS(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2X7S.pdb	2.720985744
2X7T	CCc1cc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2cc1OS(N)(=O)=O)OS(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2X7T.pdb	3
4MY1	C\C(=N/O)c1cccc(c1)C(C)(C)NC(=O)Nc1ccc(Br)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MY1.pdb	0.954242509
7EZP	CC(C)Cc1cc([N+]([O-])=O)c2[nH]c(C(O)=O)c(CCC(O)=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7EZP.pdb	2.653212514
3JWR	CC(C)Cn1c2[nH]cnc2c(=O)n(C)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3JWR.pdb	5.668385917
5I73	CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I73.pdb	4.809559715
3DNE	c1ccc2c(n[nH]c2c1)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3DNE.pdb	3.200029267
4QT1	CC(C)CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)Nc1cnc2[nH]ccc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4QT1.pdb	0.84509804
4E1K	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4E1K.pdb	2.439332694
4KNX	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KNX.pdb	2.838219222
4KPX	Oc1ccc(cc1[N+]([O-])=O)C(=O)Nc1ccc(NC(=O)c2ccccn2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4KPX.pdb	4.36361198
2IEH	CN1C(=S)N[C@@H](C(C(=O)c2ccccc2)=C1C)c1cccc(O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2IEH.pdb	2.041392685
3WV1	COc1cccc(CNC(=O)c2nc3ccc(F)c(OCCc4ccc(cc4)C(O)=O)c3c(=O)[nH]2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3WV1.pdb	4
7LR0	COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7LR0.pdb	0.903089987
4A79	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4A79.pdb	2.477121255
1GTB	O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1GTB.pdb	4.985875357
7WGO	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7WGO.pdb	5.364926034
6D6U	CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6D6U.pdb	6
3KW4	Clc1ccccc1CN1CCc2sccc2C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3KW4.pdb	4.86923172
6ULB	C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6ULB.pdb	3.437750563
5Y2I	Oc1c(O)c(cc2C(=O)c3ccccc3C(=O)c12)S(=O)(=O)Nc1ccc(cc1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5Y2I.pdb	4.117271296
2ORO	Cc1cc(nc(n1)-n1ccnc1)N1CCC[C@@H]1C(=O)NCCc1ccc2OCOc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ORO.pdb	-0.537602002
3ZNP	Oc1cc2ccccc2oc1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZNP.pdb	5.117271296
2OJ9	Cc1cc(cc2nc([nH]c12)-c1c(NCc2ccccn2)cc[nH]c1=O)-n1ccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2OJ9.pdb	2.591064607
1OEC	CC(C)(N)c1ccc(cc1)-c1nc(Nc2ccc(CCN3CCOCC3)cc2)ncc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1OEC.pdb	2.170261715
2ORR	C1Oc2ccc(Oc3ccnc(Oc4ccc(cc4)-n4ccnc4)n3)cc2O1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ORR.pdb	1.740362689
2ORS	Cc1cc(Oc2ccc3OCOc3c2)nc(Oc2ccc(cc2)-n2ccnc2)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ORS.pdb	1.954242509
5AL3	CN1C(NC(=O)c2cccnc12)c1ccc(Cl)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AL3.pdb	4.041392685
5AL4	CN1CCN(CC1)c1nc2CCCCc2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AL4.pdb	2.477121255
5AL5	O=c1[nH]c(nc2CCCCc12)N1CCN(Cc2ccncc2)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AL5.pdb	1.851258349
5AL1	CC(C)(C)c1ccc(cc1)C1NC(=O)c2cccnc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AL1.pdb	4.72427587
5AL2	CC(C)c1ccc(cc1)C1NC(=O)c2cccnc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AL2.pdb	2.556302501
5AKW	Clc1ccc(cc1)C1NC(=O)c2ccccc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AKW.pdb	2.612783857
2ORT	C(N1CCC[C@@H](C1)Oc1ccc(cc1)-n1ccnc1)c1ccc2OCOc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ORT.pdb	1.857332496
5KTH	Cc1cc(O)cc(O)c1C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KTH.pdb	5
1JHM	Cc1ccc2nc[nH]c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1JHM.pdb	5.301029996
5AKX	Ic1ccc2[nH]ncc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AKX.pdb	4.568201724
4XT2	Brc1cccc(c1)[C@@H]1C[C@H](c2cccc(Br)c2)n2nnnc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4XT2.pdb	2.049218023
3OC0	CCCC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3OC0.pdb	4.698970004
2JH6	C[C@H](N1CC[C@H](NS(=O)(=O)CCc2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2JH6.pdb	4.399673721
2JH5	C[C@H](N1CC[C@H](NS(=O)(=O)\C=C\c2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2JH5.pdb	4.301029996
2JH0	C[C@H](N1CC[C@H](NS(=O)(=O)\C=C(/C)c2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2JH0.pdb	3.699837726
6FFH	CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6FFH.pdb	1.556302501
3ANQ	CCN1C(Sc2ccc(O)cc12)=CC(C)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ANQ.pdb	2.380211242
2P33	CCNC(=O)N1CCC(CC1)Nc1ncc(Cl)c(n1)-c1c[nH]c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2P33.pdb	1.755874856
1EH8	N[C@@H](CSCc1ccccc1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1EH8.pdb	4.799340549
2EI7	CN1CCc2nc(sc2C1)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2EI7.pdb	4.462397998
2EI6	CN1CCc2nc(sc2C1)C(=O)N[C@@H]1CCCC[C@@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2EI6.pdb	3.653212514
4ZI0	Oc1ccc(\C=N\Nc2ccc(Cl)cc2)c(O)c1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZI0.pdb	3.919078092
