Drug_ID	Drug
drg_50339051	Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN
drg_50339135	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F
drg_50339405	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
drg_50339415	C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1
drg_50339420	OC(=O)c1ccc(cc1)-n1nc(nc1-c1ccccc1O)-c1ccccc1O
drg_50339478	O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2
drg_50339518	Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O
drg_50339583	C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
drg_50339718	CCc1nc(N)nc(N)c1C#CC(C)c1cc(OC)cc(c1)N1CCOCC1
drg_50341047	COc1cc(Nc2ncc3ccn(-c4cccc(CCC#N)c4)c3n2)cc(OC)c1OC
drg_50341888	OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)Cc1cccs1
drg_50342039	CC(C)NC(=O)N[C@H]1CC[C@@H](CC1)Nc1ncc2ccc(=O)n(C3CCCC3)c2n1
drg_50342049	CC(C)NC(=O)N[C@H]1CC[C@@H](CC1)Nc1ncc2ccc(=O)n(C(C)C)c2n1
drg_50344170	CCCC[C@]12Cc3cc(O)ccc3C1=C(Br)C(=O)CC2
drg_50344177	CCCCC12Cc3cc(O)ccc3C1=C(Br)C(=O)CC2
drg_50344537	Fc1ccc(cc1)-n1nc(cc1NS(=O)(=O)c1cccc(F)c1)-c1cccs1
drg_50347415	N#Cc1cc2c(cn1)[nH]c1ncc(cc21)-c1ccc(CN2CCCCC2)cc1
drg_50347512	Oc1ccccc1-c1cnc2[nH]c3cnc(cc3c2c1)C#N
drg_50347518	CC(=O)Nc1cccc(c1)-c1cnc2[nH]c3cnc(cc3c2c1)C#N
drg_50348088	COc1cnc2c(NCc3nnc4ccc(nn34)-c3cc(C)ns3)ccnc2c1
drg_50348726	N#Cc1ccc(cc1)-c1cnc2ccc(NCc3ccccc3)nn12
drg_50348741	Fc1cccc(c1)C1COCCN1c1ccc2ncc(-c3ccc(cc3)C#N)n2n1
drg_50349907	NC1=NC2CCCCC2CS1
drg_50349982	CNc1nccc(n1)-c1ccc(s1)C(=O)NC(CN)Cc1ccc(Cl)cc1Cl
drg_50350919	Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1ccccc1
drg_50351395	NC(CCSCCCCC(O)=O)C(O)=O
drg_50351591	COc1cncc(c1)-c1cnc(NC2CCNCC2)c2[nH]c(=O)c(C)cc12
drg_50351603	Cc1cc2ccccc2[nH]c1=O
drg_50351605	CN(C)CCNc1cccc2cc(C)c(=O)[nH]c12
drg_50352913	Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1
drg_50353509	CNC(=O)c1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl
drg_50353512	CCS(=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1
drg_50353525	CCC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl
drg_50353846	NC(=O)c1cc(cc2c3cc(ccc3[nH]c12)C(=O)N1CCOCC1)-c1ccc(Cl)c(Cl)c1
drg_50354352	COc1ccc(\C=C(\C(=O)N2CC(=O)Nc3ccccc23)c2ccccc2)cc1
drg_50354358	O=C(N1CC(=O)Nc2ccccc12)c1cncc(c1)-c1ccccc1
drg_50354397	CN1CCCc2c1cc([nH]c2=O)-c1ccccc1
drg_50355476	CN(CCN)Cc1cn[nH]c1-c1ccc(F)cc1
drg_50356502	OC(=O)CCCNC(=O)NC1CCCCC1
drg_50356540	OC(=O)CCCCCNC(=O)NC1CCCCC1
drg_50358612	CN1[C@H]2CC[C@@H]1C[C@H](C2)Nc1nccc2cc(C)c(=O)[nH]c12
drg_50358617	Cc1cc2ccnc(NC3CCNCC3)c2[nH]c1=O
drg_50358658	S=C(NC1CCCCC1)N1CCC(CC1)c1cnc[nH]1
drg_50358765	NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Br)cc1)C(F)(F)F
drg_50358991	O[C@H]1[C@@H](Cc2ccccc12)NC(=O)c1cc2cc(Cl)sc2[nH]1
drg_50359574	OC[C@H]1CN(CCCc2ccccc2)C[C@@H](O)[C@@H]1O
drg_50360324	OC(=O)[C@H](Cc1ccccc1)NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O
drg_50360325	OC(=O)[C@@H](Cc1ccccc1)NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O
drg_50360335	OC(=O)CNC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O
drg_50360338	NC(=O)Cn1c2C[C@@H](CCc2c2cc(Br)ccc12)C(O)=O
drg_50360340	NC(=O)Cn1c2C[C@@H](CCc2c2cc(Cl)ccc12)C(O)=O
drg_50360346	OC(=O)[C@@H]1CCc2c(C1)[nH]c1ccc(Cl)cc21
drg_50360350	OC(=O)C1CCc2c(C1)[nH]c1ccc(Cl)cc21
drg_50360602	CCN(CC)CCNc1cc(Nc2cc(O)ccc2C)nc(n1)-n1cnc2ccccc12
drg_50361186	COc1cccc(CC(=O)Nc2nc(cs2)-c2ccncc2)c1
drg_50361191	COc1cccc(CC(=O)Nc2nc(cs2)-c2ccnc(N)c2)c1
drg_50361198	CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(cs2)-c2ccnc(F)c2)c1
drg_50361512	Cc1ccncc1-c1cccc2c(N)c(nnc12)C(N)=O
drg_50361514	NC(=O)c1nnc2ccccc2c1N
drg_50363307	C[C@H](N)[C@@H]1CCN(C1)c1c(F)cc2c(c1C)n(C1CC1)c(=O)n(N)c2=O
drg_50363970	OC(=O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12
drg_50363971	OC(=O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12
drg_50363979	OC(=O)c1nc2ccccc2c2[nH]c3c(I)cccc3c12
drg_50364550	COc1ccc(cc1)-c1ccc(cc1)S(=O)(=O)N[C@H](C(C)C)P(O)(O)=O
drg_50364969	Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCCCC3)c2[nH]c1=O
drg_50364973	Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c2[nH]c1=O
drg_50365721	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)n2
drg_50365727	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)n2
drg_50365729	CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)c2
drg_50366086	C1CNCCN(C1)c1cccnc1
drg_50366220	CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23
drg_50366226	C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2
drg_50367811	C=CS(=O)(=O)c1ccccc1
drg_50368043	Fc1ccc(cc1)C(N1CCN(CC1)C(=O)n1cncn1)c1ccc(F)cc1
drg_50368393	Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1
drg_50368541	COc1cc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2cc1O)OS(N)(=O)=O
drg_50368543	CCc1cc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2cc1OS(N)(=O)=O)OS(N)(=O)=O
drg_50370161	C\C(=N/O)c1cccc(c1)C(C)(C)NC(=O)Nc1ccc(Br)cc1
drg_50370713	CC(C)Cc1cc([N+]([O-])=O)c2[nH]c(C(O)=O)c(CCC(O)=O)c2c1
drg_50371079	CC(C)Cn1c2[nH]cnc2c(=O)n(C)c1=O
drg_50371147	CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1
drg_50371552	c1ccc2c(n[nH]c2c1)-c1ccncc1
drg_50371593	CC(C)CS(=O)(=O)N1CCC[C@@H](C1)NC(=O)Nc1cnc2[nH]ccc2n1
drg_50371660	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1O
drg_50371663	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(O)=O
drg_50371668	Oc1ccc(cc1[N+]([O-])=O)C(=O)Nc1ccc(NC(=O)c2ccccn2)cc1
drg_50372603	CN1C(=S)N[C@@H](C(C(=O)c2ccccc2)=C1C)c1cccc(O)c1
drg_50372815	COc1cccc(CNC(=O)c2nc3ccc(F)c(OCCc4ccc(cc4)C(O)=O)c3c(=O)[nH]2)c1
drg_50375103	COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O
drg_50375246	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
drg_50375314	O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1
drg_50375385	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O
drg_50375390	CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21
drg_50375415	Clc1ccccc1CN1CCc2sccc2C1
drg_50375541	C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C
drg_50375967	Oc1c(O)c(cc2C(=O)c3ccccc3C(=O)c12)S(=O)(=O)Nc1ccc(cc1)C(F)(F)F
drg_50376418	Cc1cc(nc(n1)-n1ccnc1)N1CCC[C@@H]1C(=O)NCCc1ccc2OCOc2c1
drg_50376475	Oc1cc2ccccc2oc1=O
drg_50376659	Cc1cc(cc2nc([nH]c12)-c1c(NCc2ccccn2)cc[nH]c1=O)-n1ccnc1
drg_50376894	CC(C)(N)c1ccc(cc1)-c1nc(Nc2ccc(CCN3CCOCC3)cc2)ncc1Cl
drg_50377662	C1Oc2ccc(Oc3ccnc(Oc4ccc(cc4)-n4ccnc4)n3)cc2O1
drg_50377665	Cc1cc(Oc2ccc3OCOc3c2)nc(Oc2ccc(cc2)-n2ccnc2)n1
drg_50378641	CN1C(NC(=O)c2cccnc12)c1ccc(Cl)cc1Cl
drg_50378646	CN1CCN(CC1)c1nc2CCCCc2c(=O)[nH]1
drg_50378647	O=c1[nH]c(nc2CCCCc12)N1CCN(Cc2ccncc2)CC1
drg_50378843	CC(C)(C)c1ccc(cc1)C1NC(=O)c2cccnc2N1
drg_50378844	CC(C)c1ccc(cc1)C1NC(=O)c2cccnc2N1
drg_50378847	Clc1ccc(cc1)C1NC(=O)c2ccccc2N1
drg_50379133	C(N1CCC[C@@H](C1)Oc1ccc(cc1)-n1ccnc1)c1ccc2OCOc2c1
drg_50379226	Cc1cc(O)cc(O)c1C(O)=O
drg_50379803	Cc1ccc2nc[nH]c2c1
drg_50380215	Ic1ccc2[nH]ncc2c1
drg_50380732	Brc1cccc(c1)[C@@H]1C[C@H](c2cccc(Br)c2)n2nnnc2N1
drg_50381386	CCCC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1N
drg_50381717	C[C@H](N1CC[C@H](NS(=O)(=O)CCc2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1
drg_50381718	C[C@H](N1CC[C@H](NS(=O)(=O)\C=C\c2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1
drg_50381719	C[C@H](N1CC[C@H](NS(=O)(=O)\C=C(/C)c2ccc(Cl)s2)C1=O)C(=O)N1CCOCC1
drg_50381763	CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1
drg_50382165	CCN1C(Sc2ccc(O)cc12)=CC(C)=O
drg_50384108	CCNC(=O)N1CCC(CC1)Nc1ncc(Cl)c(n1)-c1c[nH]c2ccccc12
drg_50387506	N[C@@H](CSCc1ccccc1)C(O)=O
drg_50389601	CN1CCc2nc(sc2C1)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1
drg_50389616	CN1CCc2nc(sc2C1)C(=O)N[C@@H]1CCCC[C@@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1
drg_50390414	Oc1ccc(\C=N\Nc2ccc(Cl)cc2)c(O)c1O
drg_50390415	Oc1c(C=O)cc(Cc2ccccc2Cl)cc1[N+]([O-])=O
drg_50390416	Oc1ccc(C(=O)COc2ccc(F)cc2)c(O)c1O
drg_50391103	OC(=O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O
drg_50391266	COc1cc(C[C@@H](C)[C@H](C)Cc2ccc(O)c(OC)c2)ccc1O
drg_50391303	CN1CCN(CC1)c1ccc(OCc2ccccc2)c(c1)C(=O)Nc1cccnc1
drg_50391374	O=C(Nc1ccccc1)c1cc[nH]n1
drg_50391819	CC(=O)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1
drg_50393174	Nc1c2CCCCc2nc2sccc12
drg_50393179	Nc1c2CCCc2nc2CCCCc12
drg_50393502	Cc1cc(NCc2c(C)cccc2C)c2cccc(C(N)=O)c2n1
drg_50393682	CC(C)CCN1[C@H](C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12
drg_50393839	CN1CCN(CC1)c1ccc(cc1)-c1ccncc1-c1cc(F)c(O)c(F)c1
drg_50393908	C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(nc2c1)-c1ccccc1
drg_50395648	CN1CCN(CC1)[C@H]1C[C@H](C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
drg_50395787	Nc1c(cnn1-c1ccc(Cl)cc1)C#N
drg_50395911	OC(=O)c1cc2ccccc2cc1O
drg_50396369	CN(C)C[C@@H](NC(=O)N1Cc2c(Nc3nc(C)nc4ccsc34)n[nH]c2C1(C)C)c1ccccc1
drg_50396590	CCN1c2ccc(F)cc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc12
drg_50396860	Cc1ccc(CNC(=O)Nc2cccc(F)c2)cc1NC(=O)c1cnc2ccccn12
drg_50396866	Clc1ccccc1NC(=O)NCc1cccnc1
drg_50396941	C[C@@H]1CCN([C@@H]1C(N)=O)C(=O)Nc1nc2CCc3cnc(nc3-c2s1)C(C)(C)C
drg_50398321	Fc1ccc(NC(=O)c2n[nH]cc2NC(=O)c2c(F)cccc2F)cc1
drg_50398339	CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1cc[n+]([O-])cc1
drg_50398886	C[C@H]1N(CCn2nc(nc12)C(F)(F)F)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F
drg_50399140	COCCCN1Cc2cccc(C(N)=O)c2C1=O
drg_50399151	Fc1ccc(nc1)-c1cc(ncn1)-c1cc(Cl)cc(c1)C#N
drg_50399194	Fc1c(Cl)cc(cc1-c1cc(ncn1)-n1cccn1)C#N
drg_50399195	COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1
drg_50399752	CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@@H](CC1)c1ccc2ncnn2c1
drg_50399754	CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1ccc2ncnn2c1
drg_50399764	CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@@H](CC1)c1cccc2ncnn12
drg_50400795	OC(=O)COc1cc(F)ccc1C(=O)NCc1nc2c(F)c(F)cc(F)c2s1
drg_50400796	OC(=O)Cc1c(Cl)cccc1Cl
drg_50400799	Cc1ccccc1CC(=O)Nc1cc(C)c(c(C)c1)S(=O)(=O)NCC(O)=O
drg_50400807	OC(=O)COc1cc(Cl)ccc1C(=O)NCc1cccc(c1)[N+]([O-])=O
drg_50400809	OC(=O)Cc1ccccc1O
drg_50400811	CCCCCC(O)=O
drg_50400813	OC(=O)Cc1ccccc1
drg_50401727	Oc1cc(O)c2c(c1)occc2=O
drg_50401954	OC[C@@H](N1CCCn2cc(cc2C1=O)-c1ccnc(N[C@H]2CC[C@@H](O)C2)n1)c1cccc(Cl)c1
drg_50401962	OC[C@@H](N1CCCn2cc(cc2C1=O)-c1ccnc(NC2CCOCC2)n1)c1cccc(Cl)c1
drg_50401963	OC[C@@H](N1CCn2cc(cc2C1=O)-c1ccnc(NC2CCOCC2)n1)c1cccc(Cl)c1
drg_50402145	Brc1cnn2c(NCc3cccnc3)cc(nc12)-c1ccccc1
drg_50403339	COC(=O)c1c(O)cccc1OC\C=C\c1ccc(F)c(c1)-c1cc(no1)C(O)=O
drg_50403709	CCOCCC1(Oc2ccc(Oc3ccc(F)cc3)cc2)C(=O)NC(=O)NC1=O
drg_50404014	NC(=O)c1ccc2nc([nH]c2c1)-c1ccc(OCC2CCNCC2)cc1
drg_50404033	NC(=O)c1ccc2nc([nH]c2c1)-c1ccc(OCC2CCN(Cc3ccccc3)CC2)cc1
drg_50404355	OCc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1
drg_50404373	Oc1cc(C=O)ccc1Oc1ccc(Cl)cc1Cl
drg_50404378	COc1cc(ccc1Oc1ccccc1)C(O)=O
drg_50404381	NNC(=O)c1cn2ccc3ccccc3c2n1
drg_50405319	Nc1nc2cccc3cccc([nH]1)c23
drg_50406672	CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2sc(cc12)C(F)(F)C(F)(F)F
drg_50406673	CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2sc(CC(F)F)cc12
drg_50406674	CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2sc(CCF)cc12
drg_50406676	FC(F)c1nnc(s1)N1CCN(CC1)c1ncnc2sc(CC(F)(F)F)cc12
drg_50406677	FCc1nnc(s1)N1CCN(CC1)c1ncnc2sc(CC(F)(F)F)cc12
drg_50406678	Cc1nnc(s1)N1CCN(CC1)c1ncnc2sc(CC(F)(F)F)cc12
drg_50406718	FC(F)(F)Cc1cc2c(ncnc2s1)N1CCN(CC1)c1nnc(s1)C(F)(F)F
drg_50406719	CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2sc(CC(F)(F)F)cc12
drg_50407223	Oc1cc(O)c(NC(=O)C2(CCC2)c2ccccc2)cc1Cl
drg_50408669	CNS(=O)(=O)c1ccc(N2CCOCC2)c(Nc2ncnc3[nH]cc(Br)c23)c1
drg_50408678	CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cnc23)c1
drg_50408989	CC(C)Oc1cccc(NC(=O)c2cc(Cl)c(OCCN)c(Cl)c2)c1
drg_50408993	NCCOc1c(Cl)cc(cc1Cl)C(O)=O
drg_50408998	Cc1cc(cc(C)c1OCCN)C(=O)Nc1cc(Cl)cc(c1)N1CCCCC1
drg_50408999	CCOc1c(Cl)cc(cc1NC(=O)c1cc(C)c(OCCN)c(C)c1)N1CCCCC1
drg_50409001	C[C@@H](N)COc1c(C)cccc1C
drg_50409002	CCOc1ccc(OCC)c(NC(=O)c2cc(C)c(OCCN)c(C)c2)c1
drg_50409070	O=C(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)C(c1ccccc1)c1ccccc1
drg_50409119	CCCc1cc(=O)n2nc(NCc3c(F)cc(Cl)cc3F)c(C#N)c2[nH]1
drg_50409130	CCCc1cc(=O)n2nc(NCc3ccc(Br)cc3)nc2[nH]1
drg_50409132	CCCc1cc(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2[nH]1
drg_50409142	CCCc1cc(=O)n2nc(CC(=O)N3CCCC3)c(C#N)c2[nH]1
drg_50409164	CCc1cc(=O)n2nc(C)c(C#N)c2[nH]1
drg_50409165	O=c1cc(Cc2ccccc2)[nH]c2c(cnn12)C#N
drg_50409178	CCCCc1cc(=O)n2nc(NCc3ccc(Cl)cc3F)c(C#N)c2[nH]1
drg_50409794	C[C@H](Oc1cccc2nc(N)nc(N)c12)c1cccc(Cl)c1
drg_50410332	CN1CCN(CC1)c1ccc(NC(=O)c2ccc(o2)C#N)c(c1)N1CCCCC1
drg_50410964	CC(=O)C1=C(C)N(C(=O)N(CC(O)=O)[C@@H]1c1ccc(cc1)C#N)c1cccc(c1)C(F)(F)F
drg_50410980	CC1=C(C#N)[C@H](NC(=O)N1c1cccc(c1)C(F)(F)F)c1ccc(cc1S(C)(=O)=O)C#N
drg_50411626	CC[C@@H](C)Nc1ncc(s1)C(=O)Nc1cc(ccc1C)C(=O)NC
drg_50412173	O=C(Cc1ccc(cc1)N1CCCCC1)Nc1n[nH]c2ccc(cc12)N1CCCS1(=O)=O
drg_50412464	CCc1cc(-c2n[nH]c(C(O)=O)c2-c2ccc3OCOc3c2)c(O)cc1O
drg_50412735	CC1CCC(N)CC1
drg_50412872	NS(=O)(=O)Oc1ccc(cc1Cl)-c1cc(Cn2cncn2)ccc1C#N
drg_50412906	C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(N)(=O)=O)ccc34)[C@@H]1CC(=O)N(Cc1cccnc1)C2=O
drg_50413123	CCn1c(cc2c1nc(Nc1nc(C)c(C)s1)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1
drg_50413124	CNc1nc2n(C[C@H](O)CO)c(cc2c2n(C)cnc12)C(=O)N(C1CC1)C1CC1
drg_50413152	CCn1c(cc2c1nc(NCCCOC)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1
drg_50413837	Cc1ccn(-c2ccc3c(NCC3(C)C)c2)c(=O)c1-c1ccc2nc(N)ncc2c1
drg_50413849	Cc1ccn(-c2cccc(c2)C(F)(F)F)c(=O)c1-c1ccc2nc(N)ncc2c1
drg_50413852	Cc1ccc(cc1C(=O)Nc1ccc(N)nc1)C(=O)NCCC1CCCC1
drg_50414024	OC(=O)c1cc(CCc2ccc(Cl)cc2)c[nH]1
drg_50414026	OC(=O)c1cc2ccccc2[nH]1
drg_50414031	OC(=O)c1cc2ccsc2[nH]1
drg_50414033	OC(=O)c1cc2sccc2[nH]1
drg_50414113	Nc1cncc(Cl)n1
drg_50414125	Cc1cccc(c1)-c1c[nH]nn1
drg_50414929	Nc1cc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccn1
drg_50414931	Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc1
drg_50414941	CNC(=O)CN1CCC(CC1)Nc1nccc(n1)-c1cnc2ccccn12
drg_50414945	CN(C1CCCCC1)c1nccc(n1)-c1cnc2ccccn12
drg_50415193	COc1ccc2nc[nH]c2c1
drg_50415800	[O-][N+](=O)c1cccc2c(Br)n[nH]c12
drg_50416207	Oc1ccc2c(c1)occ(-c1ccc(O)c(O)c1)c2=O
drg_50416223	Nc1cccc(c1)C(O)=O
drg_50416225	OC(=O)c1cncc(O)c1
drg_50416231	Nc1cnccc1C(O)=O
drg_50416244	OC(=O)c1ncccc1O
drg_50416252	OC(=O)c1cncc(c1)-c1ccccc1
drg_50416256	OC(=O)c1cncc(Br)c1
drg_50416535	N[C@H](Cc1cc(F)ccc1F)c1ccc(cc1)-c1cccc(c1)C(N)=O
drg_50417556	CCn1c(cc2c1nc(Nc1cc(C)n(C)n1)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1
drg_50417881	OC(=O)C(\O)=C\C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1
drg_50418100	Nc1ncc(C(=O)NC2CN(C2)C(=O)C2CC2)c2ccc(nc12)-c1cccc(F)c1
drg_50418700	CCC#CCO[C@@H]1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C=CC(=O)C=C12
drg_50419397	Cc1ccccc1-c1ccccc1CNc1cnc(cn1)-c1ccc(C[C@H](N)C(O)=O)cc1
drg_50419661	Clc1ccc(CN2CCS\C2=N/C#N)cn1
drg_50419662	[O-][N+](=O)NC1=NCCN1Cc1ccc(Cl)nc1
drg_50420396	CN([C@H]1CCN(C)C[C@H]1F)C(=O)N1CC(=C[C@@]1(CO)c1ccccc1)c1cc(F)ccc1F
drg_50420572	OC[C@H]1O[C@H](C[C@@H]1O)n1cc(-c2ccc(Br)s2)c(=O)[nH]c1=O
drg_50420592	C[C@@H]1CN(CCN1S(=O)(=O)c1cccc(c1)-n1cncn1)c1ccc(F)cc1C(F)(F)F
drg_50421278	CN1CCN(CC1)C(=O)c1ccc2c(c1)[nH]c1c(ccc(-c3ccccc3Cl)c21)C(N)=O
drg_50421331	C[C@@H](Oc1cc(cc2nscc12)-c1cnn(C)c1)[C@H]1CNC(=O)O1
drg_50421332	COc1ccc(cc1OC)-c1cc2ncsc2c(O[C@H](C)[C@H]2CNC(=O)C2)n1
drg_50422072	Cc1ccc(NC(=O)c2ccnc(c2)N2CCOCC2)cc1-c1ccc(cc1)C(=O)NCC1CC1
drg_50422074	Cc1ccc(cc1-c1ccc(cc1)C(=O)NCC1CC1)C(=O)NC1CC1
drg_50422945	CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)N2CCN(CC2)C(=O)CO)n1
drg_50423280	CC1(C)Cc2nc(sc2C(=O)C1)N1CCOCC1
drg_50423844	CCc1nn2c(nc(cc2=O)N2CCNCC2)s1
drg_50423845	NCC(=O)Nc1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1
drg_50424048	Cc1nn(cc1CN1CC(O)C1)-c1ccnc(Nc2cc(C)cc(C)c2)n1
drg_50424237	Cc1cn(cc1CN1CC(O)C1)-c1ccnc(Nc2cc(C)c(OCCN3CCCC3)c(C)c2)n1
drg_50424256	CC(C)Cn1c2nn(Cc3cccc4ccccc34)c(-c3ccncc3)c2c(=O)n(C)c1=O
drg_50424294	Cc1nn(cc1CN1CC(O)C1)-c1ccnc(Nc2ccc3n(C)c(C)c(C)c3c2)n1
drg_50424976	CCC(=O)NC1CCCc2c1cncc2-c1ccc(Cl)c(F)c1
drg_50425032	OC(=O)CCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1
drg_50426029	OP(O)(=O)C(NCc1ccccc1)c1ccccc1
drg_50426410	OC(=O)C1CC1C(=O)c1ccc(Cl)c(Cl)c1
drg_50426454	FC(F)(F)c1ccc(cc1)-c1ccc(Cn2ccnc2)cc1
drg_50426629	Clc1ccc2CCNC(=O)c2c1
drg_50426634	O=C1NCCc2ccccc12
drg_50427287	c1cc2nc(cnc2[nH]1)-c1cn[nH]c1
drg_50427298	c1n[nH]cc1-c1cnc2[nH]cc(-c3cccnc3)c2n1
drg_50427443	O=C(Nc1cccnc1)N1CCN(CC1)c1nc(ns1)-c1ccccc1
drg_50427560	CCCn1cc(cn1)-c1c[nH]c2ncc(nc12)-c1ccncc1
drg_50427576	C(c1ccccc1)n1cc(cn1)-c1c[nH]c2ncc(nc12)-c1ccncc1
drg_50429673	C[C@@H]1N(CCC11CCN(CC1)C(=O)c1cc(C)c2[nH]ncc2c1)C(=O)OCC(C)(C)C
drg_50429688	Cc1cc(cc2cn[nH]c12)C(=O)N1CCC2(CN(C2)C(=O)OC(C)(C)C)CC1
drg_50430107	OC(=O)CNC(=O)c1ncc2c(I)cccc2c1O
drg_50430448	Oc1cccc2cnccc12
